,MC,HR,VT,intercept
AL,0.21067505659765137,0.2470533393741574,0.4559424059917885,0.0776158570375931
AK,0.6408946707780118,0.3833813222390883,-0.11923675544300408,0.18530052916900797
AZ,0.26618560582562106,-0.11233543015098629,0.9192622030481764,-0.1359067814103958
AR,1.4922856577517054,0.14103311139951463,-0.6888911949523688,0.06494202692555562
CA,1.6798186259328494,0.4054173335658049,-1.0292349830272691,-0.10194133503724467
CO,-0.05212717262892827,0.18300833242602998,0.817434463580075,0.07493307988309716
CT,-0.2149659862254665,0.02406270252681686,1.3054149281438008,-0.10902115907326015
DE,-0.34288106447406097,0.5190323048365638,0.8056835454710564,0.030833754160169535
DC,0.7049751316696526,-0.20268918263141034,0.5038454343599518,0.010712101031209675
FL,2.015340351811696,0.40988190922410644,-1.2182945441220636,-0.29729625859758047
GA,-0.3736571332089015,0.6546517992219354,0.6587269562437086,0.08912846090622506
HI,0.20190118824869469,-0.045842367037773585,0.7386660215329297,0.11123297553372224
ID,-0.05679554112552091,-0.10586705109354821,1.1828386017856174,-0.031250942652674585
IL,0.5736974524360156,0.40660209747838144,0.014653173165332878,-0.036175910377131526
IN,0.6057754731267164,0.06234782255229221,0.318099932344846,0.002597578042538018
IA,1.157527009074285,0.2902223663164969,-0.4480381878463783,0.011279646569584134
KS,0.37910767725517674,0.20030270485412582,0.3408161295892219,0.08721618530068609
KY,1.0608003468090683,0.07357783202039851,-0.22019164426915772,0.09190482158874791
LA,-0.5759624827746131,0.5646457620879264,1.0802990065618088,-0.0844018630998784
ME,0.5251618311908176,0.3454941571350017,0.0721464180507807,0.03835365507186661
MD,0.11054238653053959,0.6442218800929902,0.1269286687984852,0.14261063414248898
MA,0.006949786296322365,-0.08656879358397085,1.1792729274878133,-0.12696078127803578
MI,0.12629837931226293,-0.23052232898549863,1.1818185464882374,-0.053656904400464334
MN,0.2715966893712843,0.03640652481443174,0.7355248014608037,-0.07073726546321657
MS,0.06108099415193772,-0.08280132778122051,1.031110872381173,0.010181427975595181
MO,2.488877179831953,0.09802077424873246,-1.849218242041192,0.27786908884534434
MT,-0.008955239471248863,0.15757457750356685,0.9780657982045544,-0.1541550467501036
NE,0.24643785563821669,-0.7371966303757659,1.500241778477263,-0.023597630669126124
NV,-0.46615089173008034,0.22735818446914968,1.3058165820366683,-0.07356587127981484
NH,0.1697624211469339,0.13585232369059663,0.8272338012806184,-0.15130693938725726
NJ,0.6818109705158473,-0.30378368652853494,0.6349113560927186,-0.004420930022593028
NM,2.158019366169112,-0.012440389487335723,-1.1265792236080945,-0.011213712319836144
NY,0.02477415458397959,-0.09337605190704101,1.1701803103983415,-0.12925924030899827
NC,2.3881826572183567,0.09295169411569437,-1.158309086891374,-0.38168025770675995
ND,0.6989497091902027,-0.33890379352995625,0.9952735529852771,-0.596161409432113
OH,0.2759308017122103,0.20727043412290963,0.4879520081249394,0.0003273793110933898
OK,0.34890816240412936,0.29198586821351397,0.3798739226231978,-0.018105240508416776
OR,-0.22800149602028297,-0.010012511657941037,1.2736229487887325,-0.045932774652762465
PA,1.7318877426826826,0.02144551676045814,-1.1199544451350278,0.3540806135114227
RI,1.6013655698516018,0.03206386246856807,-1.2961368253040833,0.6496561715471424
SC,0.7052869577214845,-0.10171400298494508,0.4154396909350676,-0.023329899410097
SD,-0.44748539154250916,-0.42575125485358134,1.7420792155493061,0.27580961345090116
TN,1.320054836294333,-0.16744111394767913,-0.4003584957536662,0.2799417067606875
TX,0.6029687646158273,-0.25025095732390806,0.7638887506168754,-0.18589145222186199
UT,0.5212999133631004,0.08595671374297131,0.44667447811063443,-0.07891959560872452
VT,0.09182474637780767,0.10244439287636997,0.7882017838286325,0.019345239782809776
VA,0.28711730692603765,-0.0069717277144611955,0.7099940234663008,0.020292229389583305
WA,-0.7080197056404958,-0.19981952614463827,1.7121647108263762,0.2112172321321868
WV,2.253408555013225,-0.24522641441690007,-1.9128795482098855,0.852151216089477
WI,1.0356150294708109,0.0957470121413708,-0.136141879368956,-0.006491213155893849
WY,1.089136890480665,0.24291715522621463,-0.10234267771023145,-0.3305949711177443
