,HR,VT
0,0.3495333349888691,0.6504666791982153
1,0.0,1.0000000097760078
2,0.01618268644271572,0.9838173132352788
3,0.050297841136881,0.9497021642271537
4,0.16245841262288951,0.8375415865627879
5,0.20111147755248557,0.7988885227051321
6,0.0,0.9999999988331965
7,0.3748487229401231,0.6251512904861082
8,0.5399847238348694,0.4600152952343903
9,0.638274931503274,0.36172506775127494
10,0.056838908219959884,0.9431610906531446
11,0.0,0.9999999996156247
12,0.0,1.0000000044047428
13,0.39052751437987865,0.6094724837946144
14,0.06374048715266072,0.9362595226795565
15,0.08081826865493388,0.9191817313788416
16,0.0,0.9999999944847259
17,0.0,0.9999999996412423
18,0.0,0.9999999998404989
19,0.0,0.9999999993178234
20,0.06153869613178601,0.9384613035354569
21,0.0,1.0000000143796681
22,0.0,1.0000000019139417
23,0.3476299962712762,0.6523700002096807
24,0.22040168845833602,0.779598311019215
