,MC,HR,VT,intercept
AL,1.499946126251993,-1.034871865214234,0.5494910672117528,-0.27743751525684957
AK,1.2427200533032643,-0.2705251301704802,0.3248255659402015,-5.210433667733039
AZ,1.9825304791427762,-0.14615211007572704,-0.73535548918179,-1.9621015155047914
AR,3.0440918286101386,0.004800941684654392,-2.0063994516344312,-0.7891944860300519
CA,-0.5168871009703991,0.3556105496140676,1.281143801301686,-2.5761402411257386
CO,1.7983593038714365,-0.15331966310049538,-0.7302926516760652,1.6591551993470297
CT,0.8564258127558072,0.06354889424918561,0.02419274376569657,1.078866020481282
DE,1.3720890136359123,-0.35174739899745555,-0.04561259152424621,0.44553927432920304
DC,0.7105400133769316,-0.7310398552966111,0.994626303663007,0.46001027436653175
FL,0.20991239172149506,0.5073852298512332,0.3810086533894439,-2.0290273614311047
GA,-3.7503358624591536,0.6634244945443291,4.0636335879621015,0.4680300586708661
HI,1.5808838529653502,0.2034143982446037,-0.6440145885851996,-2.5352518159988477
ID,3.8739816826410856,-0.5706186206947015,-2.056430593514554,-4.441509447154473
IL,5.416684113877387,-1.295778907169352,-2.8210560322810374,-6.08886245848468
IN,2.606920319548094,-0.29721651210023925,-1.280552130764136,-0.5664786138393332
IA,8.446627993362462,-0.7346686594740088,-6.771354296889886,1.1155580341389388
KS,0.8801268633237673,0.036291771518517174,-0.5385195113472688,11.65481840568863
KY,-1.4288741676976622,-0.5085889990215255,3.0544401785402218,-2.219143157765121
LA,0.9844686178422409,-0.18401661172484646,-1.0638909609152483,24.145061167964435
ME,3.251695616646535,-0.07237002739856369,-1.946786807956936,-4.1542012246658295
MD,1.0708959253163697,-0.5452051737123517,0.4701739669037771,0.08167180369574467
MA,4.350161034760325,0.24184193541024745,-3.3867727095638305,-4.078397156102259
MI,4.5533697024767035,0.13983677638020442,-3.3064636747428207,-7.690525013778604
MN,1.9765665096535934,0.19694149222849666,-1.3281853340609189,3.0098712693168963
MS,0.2807769742480746,-0.35797688212303846,1.1913379709346543,-2.107553706311201
MO,1.0761787709173751,-0.12186171584605482,0.02470636523343707,0.4061757561786905
MT,1.454806802906308,-0.5115667435081561,-0.13077968421339542,3.3007676843498306
NE,1.2965180514163421,-0.22276570354463587,-0.19481551440496797,2.2225042060501927
NV,0.4755419969538447,0.5545274763534765,0.269158951921663,-5.580625529746346
NH,0.5619414438953994,0.10929259929040097,0.5029473496373735,-3.1542253208385773
NJ,0.15958191814631936,0.35791377158498416,0.39080136539624866,1.8445735832525223
NM,0.043229068474558624,0.6406024906643457,0.09104264011933577,4.0943883317723415
NY,1.5689792582083038,-0.24490138628659913,-0.19892202364224906,-2.614280892407926
NC,0.43796418986545405,-0.09981696880037888,0.6868239348864439,-0.4959638400402149
ND,-0.2928535477899532,2.0091620453874017,3.7478153454293155,-78.33338644660006
OH,4.179665118214668,-0.6927002139704728,-2.4687612247430684,-0.3658763907436189
OK,-0.02632527514568684,0.18198287934214163,1.1876121318356379,-6.506320429515409
OR,9.06137654393223,-1.041014290914231,-6.702513193548204,-6.0378717634155485
PA,2.6129422917417724,-0.0889821795254222,-1.6662388812140354,2.8839890256792273
RI,2.964663333079071,-0.4610734588370513,-1.6553620398614874,2.700067091930343
SC,1.9810064780701915,0.13129163346543204,-0.9206421586153655,-3.6551338123884243
SD,-0.3522854619895167,0.8864362928048786,0.9841618558740863,-9.088515395443121
TN,0.7846264472200508,0.2057335345030431,0.1379069809206221,-2.494973133640187
TX,0.3469835389647249,0.0056757998554962386,-1.4868982146076741,44.76354236234212
UT,-0.4471638341645001,0.2910196125443383,1.2578164126162124,-1.892181398703407
VT,-2.29316460077065,0.7977692478103293,2.8422342190059937,-5.980723132399543
VA,6.70839898698444,-1.3527387599951917,-4.402348400520006,0.9299866445886558
WA,1.4088491947739477,-0.37990339319320476,0.05118495008236135,-1.5851436506848984
WV,1.0795116585880231,-0.11633488879431605,0.04745738620736606,-0.19223513972040962
WI,-7.289032869406449,2.997450293202414,5.278544338102229,0.2561904116000342
WY,0.4224255030499388,-0.18216782878751644,0.8268783407965874,-1.1631117218114895
