,MC,HR,VT,Abadie
0,0.46627057725148624,0.0,0.2590389941053289,0.27469044376615287
1,0.2615315223852412,0.3451962134708008,0.13805898472339942,0.2552132931691919
2,0.0,0.9999999758123121,0.0,0.0
3,0.0,1.0000000177319017,0.0,0.0
4,0.0,0.0,0.9999999930836732,0.0
5,0.0,0.3856532273754503,0.6143467705417329,0.0
6,0.0,0.14467485070864672,0.8241976962710584,0.031127451423077736
7,0.0,0.3568183729157782,0.6431816707524362,0.0
8,0.0,0.7793556012867957,0.2206444022382745,0.0
9,0.1794037242814544,0.0,0.8205962750890133,0.0
10,0.20572744705557125,0.0,0.794272541743592,0.0
11,0.0,0.0,0.2773308119861139,0.7226691851701149
12,0.0,1.0000000234698025,0.0,0.0
13,0.05050182923859337,0.0,0.0,0.9494981564036178
14,0.0,0.2738607354935512,0.1705228233956472,0.5556164502403081
15,0.0,0.0,0.9526633147158327,0.04733668353820476
16,0.0,0.5182914013139824,0.0,0.481708537698931
17,0.023348032343635434,0.0,0.9766519587966023,0.0
18,0.0,0.2910116689668771,0.6549281856064766,0.05406014393055108
19,0.0,0.44113332882869244,0.558866669769033,0.0
20,0.031686434523743874,0.509715861404275,0.0025908462330089476,0.4560068492273924
21,0.0,0.2959268829464237,0.0,0.704073142954663
22,0.0,0.3946477500772532,0.6053523055509783,0.0
23,0.0,0.0,0.983007396414074,0.016992600772979746
24,0.4038564385002827,0.04126304895479472,0.0,0.5548805051481092
25,0.0,0.0,1.000000018098345,0.0
26,0.0,1.0000000155039224,0.0,0.0
27,0.5258517907028374,0.3731104614640676,0.0,0.10103774569884934
28,0.0,0.20839685206329073,0.791603144502532,0.0
29,0.14091614385651607,0.8160062702639901,0.0,0.043077587179522515
30,1.0000000038650805,0.0,0.0,0.0
31,0.0,0.6646788887047785,0.0,0.335321114771233
32,0.12633472096128953,0.06715203249093957,0.8065132385106523,0.0
33,0.3086742680395236,0.05883262026849247,0.6324931083264704,0.0
34,0.9047116833483794,0.0,0.09528830796589174,0.0
35,0.14165917848648277,0.20243515947028315,0.6559056584685318,0.0
36,0.0690494584793612,0.4854297073927808,0.4455208311370302,0.0
37,0.0,0.1280805950661288,0.19491193106481336,0.6770074720215931
38,0.0,0.9999999938715645,0.0,0.0
39,0.0,0.7071621077541602,0.2928378891109137,0.0
40,0.0,0.0,1.000000008904658,0.0
41,0.0,0.22117306279975388,0.6788143443635669,0.1000126276417159
42,0.0,0.29547500907731855,0.0894266514268363,0.6150983378818649
43,0.44926846399832027,0.013314677674161996,0.4272593792602319,0.11015747880068644
44,0.0,0.01609739236314887,0.0,0.9839025663941029
45,0.0,0.010663962497785296,0.9893360394978639,0.0
46,0.04611435669442428,0.0,0.8436309885998524,0.11025465545617408
47,0.3017990808455987,0.42607101146561566,0.2721299028099201,0.0
48,0.040341349055035815,0.0644092121392334,0.8952494367500848,0.0
49,0.3928506261476284,0.0,0.0,0.6071493894851833
50,0.29077875994364666,0.05560413531718209,0.6536171001683109,0.0
51,0.22248624264509445,0.7775137556724441,0.0,0.0
52,0.3680970368252019,0.0,0.3869511558878743,0.24495185649555667
53,0.08842581860520184,0.3162438162854235,0.4309123233273711,0.16441804649011624
54,0.0,0.1391687568027365,0.0,0.8608312904372815
55,0.0,0.0,0.9999999714176663,0.0
56,0.0,0.2656526390318605,0.7343473596088245,0.0
57,0.0,0.0,0.9999999843528626,0.0
58,0.0,0.0,0.9999999987415702,0.0
59,0.2364076798246042,0.0,0.03811613595168428,0.725476181135052
60,0.0,0.0,0.39710514948211184,0.60289485062814
61,0.0,0.0,0.0476451284139437,0.9523548592901263
62,0.0,1.0000000347301599,0.0,0.0
63,0.03529092257888889,0.0,0.0,0.9647090781827466
64,0.0,0.9244047456274112,0.07559525779855522,0.0
65,0.0,0.0,0.9999999918115349,0.0
66,0.0,0.32815066303770307,0.6718493348832617,0.0
67,0.018718891505731087,0.36713779610839126,0.6141433241583405,0.0
68,0.0884354340745425,0.28865006080425154,0.0,0.6229145407742402
69,0.19608355674065367,0.2731364917992562,0.5307799498837551,0.0
