,HR,VT
133,0.0,0.9999999980188072
134,0.2828302419340638,0.7171697546230342
135,0.4880989893879435,0.5119010075997416
136,0.0,1.0000000115826597
137,0.0,0.9999999977259784
138,0.1718807072479938,0.8281192804733091
139,0.5968393236546045,0.40316067922628945
140,0.9999999988938281,0.0
141,0.0634531758407128,0.9365468248285137
142,0.5128579177162562,0.48714208593764763
143,0.42158430976007477,0.5784157038536034
144,0.0,1.0000001901885138
145,0.8855663826677731,0.11443361559640323
146,0.01965621157027105,0.980343787341132
147,0.6621291581261802,0.3378708415989876
148,0.0,0.9999999980938902
149,0.6316847474377139,0.3683152532671074
150,0.0,0.9999999944768246
151,0.0,1.0000000061240664
152,0.0,0.9999999990497392
153,1.0000000051644573,0.0
154,0.2637418987514416,0.7362581024148758
155,1.0000000059929248,0.0
156,1.0000000041968302,0.0
157,0.5707710733373262,0.4292289337507156
158,0.2942980109035978,0.7057019892037354
159,1.0000000021500026,0.0
160,0.8702927308336781,0.1297072598967779
161,0.6061251105884059,0.3938749097154249
162,0.36687260413536604,0.6331273909354986
163,0.599066030899681,0.40093397216225846
164,0.8223932041235584,0.17760680483650032
165,0.2431426622777764,0.756857346576629
166,0.0,0.9999999989062643
167,1.0000000015670862,0.0
168,0.3636379344143651,0.6363620647666769
169,0.46372397025965556,0.5362760291936631
170,0.4047762664115638,0.5952237337354255
171,0.017092772690924265,0.9829072312496157
172,0.42734757778587745,0.5726524185280816
173,1.0000000049358293,0.0
174,0.9169534318977791,0.08304656456271634
175,0.9999999979980597,0.0
176,0.0,1.000000006251156
177,1.000000009359882,0.0
178,0.9999999964504539,0.0
179,0.0,0.9999999990047952
180,0.0,0.999999997873517
181,0.5941789963511306,0.4058209999947779
182,0.9999999974074633,0.0
183,0.44652590973724,0.5534740904017895
184,0.42828327643919717,0.5717167366292475
185,1.0000000104435904,0.0
186,0.2741443173657652,0.7258556876629925
187,0.33681883862502965,0.6631811607473014
188,0.5634839285739103,0.4365160754876143
189,0.5550524716522555,0.44494752375872565
190,0.7935282730816219,0.20647172391453492
191,0.5733030047057427,0.4266969933361515
192,0.3635345571687342,0.6364654380901188
193,0.1689360104494904,0.8310639896912466
194,0.2080309122456361,0.7919690857197282
195,1.0000000053138294,0.0
