,MC,HR,VT
0,0.0,0.3495333349888691,0.6504666791982153
1,0.0,0.0,1.0000000097760078
2,0.5023961991668842,0.0811502052621948,0.4164535949461938
3,0.0,0.050297841136881,0.9497021642271537
4,0.0,0.16245841262288951,0.8375415865627879
5,0.0,0.20111147755248557,0.7988885227051321
6,0.09027188267866422,0.0,0.9097281161591577
7,0.0,0.3748487229401231,0.6251512904861082
8,0.0,0.5399847238348694,0.4600152952343903
9,0.12832162180294684,0.5985732845930817,0.27310509286538404
10,0.07731380474221611,0.026124122807369025,0.8965620714530215
11,0.08003199918669372,0.0,0.9199680004219601
12,0.014047605583683363,0.0,0.9859523988654391
13,0.4828140623740657,0.3320680985742541,0.18511783775678917
14,0.36853355536844573,0.0,0.6314664600579912
15,0.253160525559352,0.07410602049036519,0.6727334539425285
16,0.2892996239613614,0.0,0.7107003782142697
17,0.0,0.0,0.9999999996412423
18,0.0,0.0,0.9999999998404989
19,0.4799359501223581,0.0,0.520064049194335
20,0.2232374444392058,0.0065016401171078785,0.7702609152143713
21,0.0,0.0,1.0000000143796681
22,0.0,0.0,1.000000001913942
23,0.0,0.3476299962712762,0.6523700002096807
24,0.28202228635212906,0.1620277289813289,0.5559499841440997
