,MC,HR,VT,Abadie
MC,0.9999999999999998,0.8328312108834511,0.9450219010980032,0.9473678696146182
HR,0.832831210883451,1.0,0.8446598713795683,0.7950489966248757
VT,0.9450219010980032,0.8446598713795682,1.0,0.9403648221555011
Abadie,0.947367869614618,0.7950489966248757,0.9403648221555011,0.9999999999999998
