,MC,HR,VT
0,0.47093639063315823,0.0,0.5290636165723253
1,0.0,0.0,1.0000000050485505
2,0.0,1.0000000039630412,0.0
3,0.4692789850642329,0.5307210192966042,0.0
4,0.40852835437786506,0.5914716365451447,0.0
5,0.0,0.0,1.0000000030419032
6,0.0,0.6125748192566085,0.38742518019667826
7,0.0,1.0000000076894437,0.0
8,0.3891433316811104,0.0,0.6108566946996032
9,0.0,0.0,0.9999999998207642
10,0.0,0.4320896582632165,0.5679103400988247
11,0.0,0.07341213401199848,0.926587866180686
12,0.0,1.0000000040846608,0.0
13,0.999999999961679,0.0,0.0
14,0.0,0.999999980232529,0.0
15,0.9465675194424251,0.05343247963289748,0.0
16,0.010286104895780423,0.9897138984401589,0.0
17,1.0000000012547101,0.0,0.0
18,0.6757252706488416,0.3242747293266588,0.0
19,0.9413371063267363,0.058662893336483335,0.0
20,0.0,0.04158009641875254,0.9584199037123573
21,0.5136271059796572,0.0,0.48637290274999917
22,0.26971413968325203,0.0,0.7302858873622795
23,0.9500829205226349,0.01333946262576835,0.03657761630440852
24,0.13096309273649995,0.7844357247209285,0.08460118783048726
25,0.0,0.7492953692268179,0.25070463656387215
26,0.0,0.9999999948053548,0.0
27,0.49755627284860865,0.5024437275496214,0.0
28,0.6037418056801581,0.051788215219692645,0.344469978472497
29,0.030403666325564207,0.430016627741474,0.5395797081500918
30,0.4014856823040459,0.5985143258075747,0.0
31,0.5988071458739453,0.0,0.4011928641474391
32,0.024487324273093854,0.0,0.9755126741569515
33,0.9999999998405567,0.0,0.0
34,0.0,0.6412750379590062,0.3587249515796791
35,0.04175593369023078,0.0,0.9582440654841381
36,0.0,0.10394027858244977,0.8960597209169909
37,0.962490858062411,0.0,0.0375091476803862
38,0.0,1.0000000013093708,0.0
39,0.5289144090743638,0.4710855884243398,0.0
40,0.0,0.0,1.0000000052259925
41,0.0,0.05180153044099931,0.9481984842587184
42,0.0,0.6205627307494646,0.37943727101272223
43,0.0,0.12312071699705457,0.8768792798621823
44,0.48313975761484085,0.5168602415697175,0.0
45,0.0,0.6367825887848962,0.3632174081471813
46,0.06701783343482945,0.0,0.9329821720881311
47,0.16067367728459794,0.29970421448238727,0.5396221083307072
48,0.20364520157175564,0.1277950244822991,0.6685597703590593
49,0.0,1.0000000029112825,0.0
50,0.20452403995117105,0.0,0.7954759636542736
51,0.6966560191211473,0.3033439809517336,0.0
52,0.0,1.0000000166778005,0.0
53,0.4193686678190297,0.5806313351839337,0.0
54,0.05488782070567497,0.1108663360621384,0.8342458525682244
55,0.0,0.9999999959692178,0.0
56,1.0000000000593563,0.0,0.0
57,0.0,0.402252763706219,0.5977472328854797
58,1.0000000006317473,0.0,0.0
59,0.5714233794403015,0.42857662344708364,0.0
60,0.6381933518899587,0.28256126910993246,0.07924538189347227
61,0.6851197634354138,0.3148802328567264,0.0
62,0.0,1.0000000077702522,0.0
63,1.0000000049360385,0.0,0.0
64,0.0,0.9999999969675274,0.0
65,0.5210713937377793,0.0,0.4789286064120166
66,0.0,0.0,1.0000000018407884
67,0.0,0.0,1.0000000045587247
68,0.0,0.0,1.0000000077862707
69,0.8223803047084128,0.17761969390751647,0.0
70,0.23285430495281148,0.7671456903693553,0.0
71,0.6478167288320874,0.0,0.35218327591172743
72,0.0,0.07694278775948629,0.9230572187355942
73,0.0,0.7851765280302105,0.21482347624885864
74,0.6481629801241453,0.3518370216043324,0.0
75,0.2941638066196514,0.7058361932869623,0.0
76,0.0,0.8332150477830746,0.16678495464130638
77,0.5939233631995159,0.0,0.4060766368713687
78,0.0,0.0,1.0000000059048872
79,0.0,0.7911122589477042,0.20888775112228206
80,0.6697021501691477,0.09494265576201841,0.2353551968316837
81,0.0,0.43511384071091475,0.5648861660720326
82,1.0000000108280567,0.0,0.0
83,0.47925847575542424,0.0,0.5207415211119476
84,1.000000007730077,0.0,0.0
85,0.0,0.45963087629822535,0.5403691385816367
86,0.0,1.000000016937512,0.0
87,0.0,0.4555621677203754,0.5444378324060342
88,0.0,0.9421291505906151,0.05787085113155645
89,0.0,0.15127243650884273,0.8487275630935889
90,0.8740190845660566,0.12598091399396152,0.0
91,0.9664123374191882,0.0,0.033587675077192077
92,0.0,0.0,1.0000000105331754
93,0.0,1.0000000015959885,0.0
94,0.512495822738581,0.0,0.4875041831437278
95,1.0000000214529485,0.0,0.0
96,0.5733543458417386,0.2745159177373194,0.15212973616985004
97,0.7027766045051596,0.2972234061665226,0.0
98,0.8005305148553421,0.0,0.19946949598282895
99,0.0,0.9908320033188421,0.009167992596332478
100,0.0,0.0,1.0000000056728382
101,0.6026109368057189,0.0,0.39738908869332307
102,0.43443048753459884,0.0,0.5655695123304101
103,0.07521720138169274,0.0,0.9247827937447243
104,0.0,0.0,1.000000002652903
105,0.16935350918775635,0.8306464911105936,0.0
106,1.0000000064752725,0.0,0.0
107,1.0000000009728809,0.0,0.0
108,0.9898188531399768,0.010181146849391521,0.0
109,0.0,0.4277876571798182,0.5722123553540791
110,0.973443087934525,0.026556912117913587,0.0
111,0.28447125906513604,0.0,0.7155287379803409
112,0.0,0.9999999992819557,0.0
113,0.0,0.07009666660689692,0.9299033325378968
114,0.0,0.8469535304472106,0.15304647333626095
115,0.0,0.7619272888933551,0.2380727178980729
116,0.3461408911489111,0.0,0.6538591187139554
117,0.09082584769324782,0.5295676264941444,0.37960652628086083
118,0.5759581869074142,0.42404181448377304,0.0
119,0.0,0.0,0.999999997999774
120,0.6434352099983554,0.2065652707577778,0.14999951689064822
121,0.898746618080026,0.0,0.1012533897597401
122,1.0000000029896066,0.0,0.0
123,0.0,0.0,1.0000000001367562
124,1.000000017273088,0.0,0.0
125,0.0,0.5775173128104015,0.4224826855250833
126,0.0,0.6453294291232842,0.3546705836585921
127,0.9282198701957122,0.07178012846551773,0.0
128,1.0000000034444805,0.0,0.0
129,0.0,0.5841936952851352,0.41580631145037256
130,0.5795728585381172,0.0,0.42042715199738195
131,0.29200541632660115,0.0,0.7079945834399846
132,0.0,0.09027859552406263,0.9097214027270293
133,0.1914354089903123,0.0,0.8085645955068584
134,0.4506735870641138,0.04656453892998825,0.5027618734766882
135,0.714133036816909,0.2858669610722605,0.0
136,0.0,0.0,1.0000000115826597
137,0.0,0.0,0.9999999977259784
138,0.5924204525292446,0.40757953640962824,0.0
139,0.8545381250382659,0.08383887186017368,0.06162300711641862
140,0.0,0.9999999988938281,0.0
141,0.0,0.0634531758407128,0.9365468248285137
142,0.045360605883469365,0.4683419964545546,0.48629740133068755
143,0.0,0.42158430976007477,0.5784157038536034
144,0.0,0.0,1.0000001901885138
145,0.2708715069402992,0.709286082956822,0.019842411359931877
146,0.9999999995473583,0.0,0.0
147,0.0,0.6621291581261802,0.3378708415989876
148,0.9999999987480899,0.0,0.0
149,0.0,0.6316847474377139,0.3683152532671074
150,0.44886494035658,0.07250277565614575,0.47863227920132445
151,0.46053836327218167,0.0,0.5394616442333349
152,0.0,0.0,0.9999999990497392
153,0.0,1.0000000051644573,0.0
154,0.0,0.2637418987514416,0.7362581024148758
155,0.9326825696216642,0.06731743651738722,0.0
156,0.0,1.0000000041968302,0.0
157,0.0,0.5707710733373262,0.4292289337507156
158,0.0,0.2942980109035978,0.7057019892037354
159,0.0,1.0000000021500026,0.0
160,0.9999999982899681,0.0,0.0
161,1.0000000283392794,0.0,0.0
162,0.9999999995831905,0.0,0.0
163,1.0000000046733442,0.0,0.0
164,0.0,0.8223932041235584,0.17760680483650032
165,0.5154872316974097,0.0,0.4845127806661579
166,0.21132738967201353,0.0,0.788672611682234
167,0.9552627696667398,0.04473723410156202,0.0
168,0.7978757509152532,0.2021242487096888,0.0
169,0.29870089933008287,0.37887542144197855,0.3224236788005357
170,0.16928336667398577,0.34459813077992235,0.4861185031374387
171,0.09115580931537959,0.0,0.9088442004236994
172,0.9989674203763752,0.0010325798321084729,0.0
173,0.13415420664264313,0.8658457985127171,0.0
174,0.46198906004651497,0.5380109384773113,0.0
175,0.0,0.9999999979980597,0.0
