,HR,VT
0,0.08500966718501468,0.9149903577146936
1,0.49909225039784433,0.5009077625886216
2,0.9999999758123121,0.0
3,1.0000000177319017,0.0
4,0.0,0.9999999930836732
5,0.38565322737583374,0.6143467705413493
6,0.17249650690142956,0.8275034914895845
7,0.35681837291596286,0.6431816707522519
8,0.7793556012867957,0.2206444022382745
9,0.0,0.9999999992130275
10,0.07360010112543919,0.9263998858939954
11,0.02000915112189798,0.9799908488557123
12,1.0000000234698025,0.0
13,0.9999999788899703,0.0
14,0.2289389156216769,0.7710611019723036
15,0.03310158014881182,0.9668984181057005
16,0.9999999186750015,0.0
17,0.0,0.9999999911466745
18,0.33031936903586534,0.6696806294542015
19,0.44113332882869244,0.558866669769033
20,0.7921920147967793,0.20780797733358877
21,0.7236018743579775,0.2763981607085462
22,0.3946477500772532,0.6053523055509783
23,0.0,0.9999999971899559
24,0.6177938993093671,0.3822060989413596
25,0.0,1.0000000180983453
26,1.0000000155039224,0.0
27,0.5435655998949859,0.4564343995069375
28,0.20839685206329073,0.791603144502532
29,0.9269700172884304,0.07302998403334053
30,0.8534677532453473,0.14653223117821407
31,0.8303848042237685,0.1696152015258479
32,0.13992312888911862,0.8600768608770315
33,0.2018467891938621,0.7981532072212892
34,0.6567390294556437,0.34326096093903535
35,0.2961002518843641,0.703899744626555
36,0.5104032791600017,0.48959671786885506
37,0.16414876761181763,0.8358512379683628
38,0.9999999938715645,0.0
39,0.7071621077541602,0.2928378891109137
40,0.0,1.0000000089046581
41,0.26787371377621777,0.7321263210596998
42,0.4989271157312066,0.5010728890203991
43,0.19192246290845505,0.8080775353848594
44,0.16261214570769264,0.8373878136131638
45,0.010663962497785296,0.9893360394978639
46,0.0,1.0000000008786376
47,0.41390726841755643,0.5860927269020998
48,0.07954968869428115,0.920450309252873
49,0.13133352164726056,0.8686664934019921
50,0.12447773364593576,0.8755222621730636
51,0.9999999955415094,0.0
52,0.23325205723589634,0.7667479475093658
53,0.38056388694517007,0.6194361187378026
54,0.2598378816111984,0.7401621592151488
55,0.0,0.9999999714176663
56,0.2656526390318605,0.7343473596088245
57,0.0,0.9999999843528626
58,0.0,0.9999999987415702
59,0.37119680324681487,0.6288031967761522
60,0.11354247311054277,0.8864575276763847
61,0.13239922027286358,0.867600773046761
62,1.0000000347301599,0.0
63,0.3598764550089292,0.6401235550584062
64,0.9244047456274112,0.07559525779855522
65,0.0,0.9999999918115349
66,0.32815066303770307,0.6718493348832617
67,0.37371854758078477,0.6262814640982844
68,0.36713761674520407,0.6328624159693699
69,0.32903527784933695,0.6709647206018886
