,MC,HR,VT,intercept
AL,0.9515007336434995,0.11804272122761914,-0.06970391284274041,0.00020599868899362495
AK,1.0632294976532835,-0.10395139431217743,0.03281715364033998,0.0014225170939008575
AZ,0.9605572852316778,0.287283298809605,-0.2410334976616422,-0.01855914005052317
AR,0.873255782832498,0.1231271337500375,0.0021865879911055347,-0.000257959284154452
CA,0.9978087629880367,0.5847991651084352,-0.5663372020113542,-0.1286045811185632
CO,1.0270957131583176,0.18238427744599028,-0.20782600441252508,-0.008140325736198717
CT,0.7120629461511444,0.41566439644440834,-0.1276167943765072,0.0016006408454156684
DE,1.043957024287974,-0.04880050264326779,-0.002460774180971688,0.0013555791441246245
DC,0.9912874747514911,-0.03450581337162847,0.038157344891507516,0.0005822334492872339
FL,1.117533543125671,0.24513447412514416,-0.35174000424428303,-0.053242350158614116
GA,1.0662786762154621,0.04501617469443125,-0.11030375657436484,-0.003507116157958734
HI,1.0627637715927676,0.007521328667322476,-0.0749836223632281,0.0008875438625152443
ID,1.0164572881434049,-0.0408521223925571,0.019495530477613876,0.001256766308897428
IL,1.1577187843617411,0.04570015353653817,-0.20272856850230267,0.002778707686978521
IN,0.9787329712328707,0.12058209449722629,-0.10099058768163154,0.00408432858380936
IA,1.0476795043496072,0.02831559641628558,-0.07840696953265873,0.0015837529731596023
KS,0.8377020486030513,0.29911474486320017,-0.14240461759222026,0.004326726279633153
KY,0.9259009144457893,0.11918508108469114,-0.046235970683094346,0.0010752753443952212
LA,1.092962984253978,0.051205215739539886,-0.1458270881324524,0.0017213649126283093
ME,0.9728191840700241,-0.006095788478158417,0.028541080661225942,0.0008539913636654017
MD,1.0601152790165151,0.08032371301591523,-0.14010311907936332,-0.00023384009902693847
MA,1.0386721420025238,0.1005947947834702,-0.13935381611917283,0.0013749021962015107
MI,1.173864496116159,0.14895796799095673,-0.3238353330307325,0.012656650337026232
MN,0.6709537357862322,0.36966946569554865,-0.040531082036774885,-0.0018259574532003553
MS,0.7698449158375831,0.2443806563504071,-0.014801635848283146,-0.0007022042799550432
MO,0.918271191827194,0.1598736581531219,-0.07965136091065471,0.00457075380120453
MT,1.0428529432171714,-0.12166969051647278,0.07363145823751063,0.001002599224899356
NE,0.8716327343011354,0.1512049708701274,-0.027819460601096427,0.0013939467606040035
NV,1.071968404196147,0.1475628981325199,-0.21615595861040793,-0.0068135593068705536
NH,1.049362631932982,-0.0461617130258385,-0.008042396248503624,0.001614804250618218
NJ,0.9164958830857834,0.18863583929231903,-0.10420069792060842,0.0025156048714751744
NM,0.9725299526291648,0.018551223313251233,0.006113461860351806,0.0004574076172952912
NY,1.1737176896528552,0.23993173314683702,-0.4116224278680337,0.03686964522563718
NC,1.0667327707125212,0.18556254689289148,-0.24877656692670835,-0.010921905854255787
ND,1.1223347559909627,0.1277943960411833,-0.266074596651256,0.001035695408190429
OH,1.1067771976046294,0.04429532032240992,-0.15143638040317914,0.00514812507594109
OK,1.096852805241155,0.15824753955756493,-0.2597653605716447,0.003946463254140886
OR,0.9956778451650715,0.03494760961032404,-0.0314933371221808,-9.16427254621377e-06
PA,1.1535234189188364,0.004563408570674443,-0.15680363598455266,-0.001943381713218617
RI,0.9472741945395666,-0.04448539097361201,0.09232351502462414,0.000832408687766989
SC,1.0084033591734631,-0.0058194263666032425,-0.0034638367165905296,0.0004965750323828733
SD,0.9073336595905853,-0.01544390706385882,0.10127159061457909,0.0008363021366131068
TN,1.0224566356420892,0.056777012947934705,-0.07928346269817187,-0.0009759080332455428
TX,1.550270283975994,0.1828211660291943,-0.7138055575823008,-0.08357596867323203
UT,1.0014800023642705,0.05367601034741974,-0.05655151350049921,-0.0006978790068176699
VT,0.6848314143871956,-0.0042648549310889405,0.3127539293154752,0.0006083605691387939
VA,0.9304657505850608,0.1938285139195088,-0.12240232599310487,-0.006001024243641018
WA,1.13617527958495,0.08936253809340376,-0.22424209426727076,-0.004270399282200521
WV,1.0666453060944774,-0.052326831909854266,-0.017421835637527243,0.00024314838305949937
WI,0.8111473607526742,0.2686112386118125,-0.08142420457097815,0.004594328872831732
WY,1.038312439856316,-0.13346226375193296,0.08663204442395013,0.0015556509929346846
